INPUT_TABLE
Variable ID
OutputEmissCoeffAg

region,AgSupplySector,AgSupplySubsector,AgProductionTechnology,year,Non.CO2,emiss.coef
India,MiscCrop,MiscCrop_CauveryR,MiscCrop_CauveryR,2010,OC_AWB,1.04149e-05
India,OilCrop,OilCrop_CauveryR,OilCrop_CauveryR,2010,OC_AWB,7.67939e-05
India,OtherGrain,OtherGrain_CauveryR,OtherGrain_CauveryR,2010,OC_AWB,5.16772e-05
India,PalmFruit,PalmFruit_CauveryR,PalmFruit_CauveryR,2010,OC_AWB,5.2275e-06
India,Rice,Rice_CauveryR,Rice_CauveryR,2010,OC_AWB,6.37602e-05
India,Root_Tuber,Root_Tuber_CauveryR,Root_Tuber_CauveryR,2010,OC_AWB,1.64946e-05
India,SugarCrop,SugarCrop_CauveryR,SugarCrop_CauveryR,2010,OC_AWB,5.6536e-06
India,Wheat,Wheat_CauveryR,Wheat_CauveryR,2010,OC_AWB,6.90421e-05
South Asia,Corn,Corn_SriLanka,Corn_SriLanka,2010,OC_AWB,3.979e-07
South Asia,MiscCrop,MiscCrop_SriLanka,MiscCrop_SriLanka,2010,OC_AWB,6.89e-08
South Asia,OilCrop,OilCrop_SriLanka,OilCrop_SriLanka,2010,OC_AWB,1.0197e-06
South Asia,OtherGrain,OtherGrain_SriLanka,OtherGrain_SriLanka,2010,OC_AWB,2.947e-07
South Asia,PalmFruit,PalmFruit_SriLanka,PalmFruit_SriLanka,2010,OC_AWB,5.38e-08
South Asia,Rice,Rice_SriLanka,Rice_SriLanka,2010,OC_AWB,6.556e-07
South Asia,Root_Tuber,Root_Tuber_SriLanka,Root_Tuber_SriLanka,2010,OC_AWB,1.097e-07
South Asia,SugarCrop,SugarCrop_SriLanka,SugarCrop_SriLanka,2010,OC_AWB,5.82e-08
India,Corn,Corn_IndCstS,Corn_IndCstS,2010,OC_AWB,3.86946e-05
India,FiberCrop,FiberCrop_IndCstS,FiberCrop_IndCstS,2010,OC_AWB,7.00178e-05
India,FodderGrass,FodderGrass_IndCstS,FodderGrass_IndCstS,2010,OC_AWB,0
India,MiscCrop,MiscCrop_IndCstS,MiscCrop_IndCstS,2010,OC_AWB,1.04149e-05
India,OilCrop,OilCrop_IndCstS,OilCrop_IndCstS,2010,OC_AWB,7.67939e-05
India,OtherGrain,OtherGrain_IndCstS,OtherGrain_IndCstS,2010,OC_AWB,5.16772e-05
India,PalmFruit,PalmFruit_IndCstS,PalmFruit_IndCstS,2010,OC_AWB,5.2275e-06
India,Rice,Rice_IndCstS,Rice_IndCstS,2010,OC_AWB,6.37602e-05
India,Root_Tuber,Root_Tuber_IndCstS,Root_Tuber_IndCstS,2010,OC_AWB,1.64946e-05
India,SugarCrop,SugarCrop_IndCstS,SugarCrop_IndCstS,2010,OC_AWB,5.6536e-06
India,Wheat,Wheat_IndCstS,Wheat_IndCstS,2010,OC_AWB,6.90421e-05
South America_Northern,Corn,Corn_OrinocoR,Corn_OrinocoR,2010,OC_AWB,0.0004078287
Colombia,Corn,Corn_OrinocoR,Corn_OrinocoR,2010,OC_AWB,0.0005400393
South America_Northern,FiberCrop,FiberCrop_OrinocoR,FiberCrop_OrinocoR,2010,OC_AWB,0.0007379661
Colombia,FiberCrop,FiberCrop_OrinocoR,FiberCrop_OrinocoR,2010,OC_AWB,0.0009772012
South America_Northern,MiscCrop,MiscCrop_OrinocoR,MiscCrop_OrinocoR,2010,OC_AWB,7.84183e-05
Colombia,MiscCrop,MiscCrop_OrinocoR,MiscCrop_OrinocoR,2010,OC_AWB,0.0001800773
South America_Northern,OilCrop,OilCrop_OrinocoR,OilCrop_OrinocoR,2010,OC_AWB,0.000972612
Colombia,OilCrop,OilCrop_OrinocoR,OilCrop_OrinocoR,2010,OC_AWB,0.0008883035
South America_Northern,OtherGrain,OtherGrain_OrinocoR,OtherGrain_OrinocoR,2010,OC_AWB,0.000585317
Colombia,OtherGrain,OtherGrain_OrinocoR,OtherGrain_OrinocoR,2010,OC_AWB,0.0006835354
South America_Northern,PalmFruit,PalmFruit_OrinocoR,PalmFruit_OrinocoR,2010,OC_AWB,0.0002037373
Colombia,PalmFruit,PalmFruit_OrinocoR,PalmFruit_OrinocoR,2010,OC_AWB,0.0005164567
South America_Northern,Rice,Rice_OrinocoR,Rice_OrinocoR,2010,OC_AWB,0.0006720126
Colombia,Rice,Rice_OrinocoR,Rice_OrinocoR,2010,OC_AWB,0.0008898668
South America_Northern,Root_Tuber,Root_Tuber_OrinocoR,Root_Tuber_OrinocoR,2010,OC_AWB,0.0002438251
Colombia,Root_Tuber,Root_Tuber_OrinocoR,Root_Tuber_OrinocoR,2010,OC_AWB,0.0003432711
South America_Northern,SugarCrop,SugarCrop_OrinocoR,SugarCrop_OrinocoR,2010,OC_AWB,5.96906e-05
Colombia,SugarCrop,SugarCrop_OrinocoR,SugarCrop_OrinocoR,2010,OC_AWB,7.89706e-05
South America_Northern,Wheat,Wheat_OrinocoR,Wheat_OrinocoR,2010,OC_AWB,0.0007276823
Colombia,Wheat,Wheat_OrinocoR,Wheat_OrinocoR,2010,OC_AWB,0.0009635836
Central America and Caribbean,Corn,Corn_ColEcuaCst,Corn_ColEcuaCst,2010,OC_AWB,9.3232e-05
South America_Southern,Corn,Corn_ColEcuaCst,Corn_ColEcuaCst,2010,OC_AWB,8.89749e-05
Colombia,Corn,Corn_ColEcuaCst,Corn_ColEcuaCst,2010,OC_AWB,0.0005400393
South America_Southern,FiberCrop,FiberCrop_ColEcuaCst,FiberCrop_ColEcuaCst,2010,OC_AWB,0.0001610001
Colombia,FiberCrop,FiberCrop_ColEcuaCst,FiberCrop_ColEcuaCst,2010,OC_AWB,0.0009772012
South America_Southern,FodderHerb,FodderHerb_ColEcuaCst,FodderHerb_ColEcuaCst,2010,OC_AWB,0
Central America and Caribbean,MiscCrop,MiscCrop_ColEcuaCst,MiscCrop_ColEcuaCst,2010,OC_AWB,2.61538e-05
South America_Southern,MiscCrop,MiscCrop_ColEcuaCst,MiscCrop_ColEcuaCst,2010,OC_AWB,2.11296e-05
Colombia,MiscCrop,MiscCrop_ColEcuaCst,MiscCrop_ColEcuaCst,2010,OC_AWB,0.0001800773
Central America and Caribbean,OilCrop,OilCrop_ColEcuaCst,OilCrop_ColEcuaCst,2010,OC_AWB,0.0001680435
South America_Southern,OilCrop,OilCrop_ColEcuaCst,OilCrop_ColEcuaCst,2010,OC_AWB,0.0001448334
Colombia,OilCrop,OilCrop_ColEcuaCst,OilCrop_ColEcuaCst,2010,OC_AWB,0.0008883035
Central America and Caribbean,OtherGrain,OtherGrain_ColEcuaCst,OtherGrain_ColEcuaCst,2010,OC_AWB,0.0001334074
South America_Southern,OtherGrain,OtherGrain_ColEcuaCst,OtherGrain_ColEcuaCst,2010,OC_AWB,7.9453e-05
Colombia,OtherGrain,OtherGrain_ColEcuaCst,OtherGrain_ColEcuaCst,2010,OC_AWB,0.0006835354
Central America and Caribbean,PalmFruit,PalmFruit_ColEcuaCst,PalmFruit_ColEcuaCst,2010,OC_AWB,7.44142e-05
South America_Southern,PalmFruit,PalmFruit_ColEcuaCst,PalmFruit_ColEcuaCst,2010,OC_AWB,8.65628e-05
Colombia,PalmFruit,PalmFruit_ColEcuaCst,PalmFruit_ColEcuaCst,2010,OC_AWB,0.0005164567
Central America and Caribbean,Rice,Rice_ColEcuaCst,Rice_ColEcuaCst,2010,OC_AWB,0.000153626
South America_Southern,Rice,Rice_ColEcuaCst,Rice_ColEcuaCst,2010,OC_AWB,0.0001466112
Colombia,Rice,Rice_ColEcuaCst,Rice_ColEcuaCst,2010,OC_AWB,0.0008898668
Central America and Caribbean,Root_Tuber,Root_Tuber_ColEcuaCst,Root_Tuber_ColEcuaCst,2010,OC_AWB,5.24079e-05
South America_Southern,Root_Tuber,Root_Tuber_ColEcuaCst,Root_Tuber_ColEcuaCst,2010,OC_AWB,4.9043e-05
Colombia,Root_Tuber,Root_Tuber_ColEcuaCst,Root_Tuber_ColEcuaCst,2010,OC_AWB,0.0003432711
Central America and Caribbean,SugarCrop,SugarCrop_ColEcuaCst,SugarCrop_ColEcuaCst,2010,OC_AWB,1.3622e-05
South America_Southern,SugarCrop,SugarCrop_ColEcuaCst,SugarCrop_ColEcuaCst,2010,OC_AWB,1.35808e-05
Colombia,SugarCrop,SugarCrop_ColEcuaCst,SugarCrop_ColEcuaCst,2010,OC_AWB,7.89706e-05
South America_Southern,Wheat,Wheat_ColEcuaCst,Wheat_ColEcuaCst,2010,OC_AWB,0.0001587565
Colombia,Wheat,Wheat_ColEcuaCst,Wheat_ColEcuaCst,2010,OC_AWB,0.0009635836
Indonesia,Corn,Corn_IdnE,Corn_IdnE,2010,OC_AWB,0.0003427677
Southeast Asia,Corn,Corn_IdnE,Corn_IdnE,2010,OC_AWB,1.51319e-05
Indonesia,FiberCrop,FiberCrop_IdnE,FiberCrop_IdnE,2010,OC_AWB,0.0006202382
Indonesia,MiscCrop,MiscCrop_IdnE,MiscCrop_IdnE,2010,OC_AWB,7.84659e-05
Southeast Asia,MiscCrop,MiscCrop_IdnE,MiscCrop_IdnE,2010,OC_AWB,4.2458e-06
Indonesia,OilCrop,OilCrop_IdnE,OilCrop_IdnE,2010,OC_AWB,0.0005763869
Southeast Asia,OilCrop,OilCrop_IdnE,OilCrop_IdnE,2010,OC_AWB,3.2736e-05
Indonesia,PalmFruit,PalmFruit_IdnE,PalmFruit_IdnE,2010,OC_AWB,0.0002673518
Indonesia,Rice,Rice_IdnE,Rice_IdnE,2010,OC_AWB,0.0005648063
Southeast Asia,Rice,Rice_IdnE,Rice_IdnE,2010,OC_AWB,2.4934e-05
Indonesia,Root_Tuber,Root_Tuber_IdnE,Root_Tuber_IdnE,2010,OC_AWB,0.0003392215
Southeast Asia,Root_Tuber,Root_Tuber_IdnE,Root_Tuber_IdnE,2010,OC_AWB,1.4818e-05
Indonesia,SugarCrop,SugarCrop_IdnE,SugarCrop_IdnE,2010,OC_AWB,5.00813e-05
Indonesia,Corn,Corn_BorneoCstN,Corn_BorneoCstN,2010,OC_AWB,0.0003427677
Southeast Asia,Corn,Corn_BorneoCstN,Corn_BorneoCstN,2010,OC_AWB,1.51319e-05
Indonesia,FiberCrop,FiberCrop_BorneoCstN,FiberCrop_BorneoCstN,2010,OC_AWB,0.0006202382
Indonesia,MiscCrop,MiscCrop_BorneoCstN,MiscCrop_BorneoCstN,2010,OC_AWB,7.84659e-05
Southeast Asia,MiscCrop,MiscCrop_BorneoCstN,MiscCrop_BorneoCstN,2010,OC_AWB,4.2458e-06
Indonesia,OilCrop,OilCrop_BorneoCstN,OilCrop_BorneoCstN,2010,OC_AWB,0.0005763869
Southeast Asia,OilCrop,OilCrop_BorneoCstN,OilCrop_BorneoCstN,2010,OC_AWB,3.2736e-05
Indonesia,PalmFruit,PalmFruit_BorneoCstN,PalmFruit_BorneoCstN,2010,OC_AWB,0.0002673518
Southeast Asia,PalmFruit,PalmFruit_BorneoCstN,PalmFruit_BorneoCstN,2010,OC_AWB,1.14887e-05
Indonesia,Rice,Rice_BorneoCstN,Rice_BorneoCstN,2010,OC_AWB,0.0005648063
Southeast Asia,Rice,Rice_BorneoCstN,Rice_BorneoCstN,2010,OC_AWB,2.4934e-05
Indonesia,Root_Tuber,Root_Tuber_BorneoCstN,Root_Tuber_BorneoCstN,2010,OC_AWB,0.0003392215
Southeast Asia,Root_Tuber,Root_Tuber_BorneoCstN,Root_Tuber_BorneoCstN,2010,OC_AWB,1.4818e-05
Indonesia,SugarCrop,SugarCrop_BorneoCstN,SugarCrop_BorneoCstN,2010,OC_AWB,5.00813e-05
Southeast Asia,SugarCrop,SugarCrop_BorneoCstN,SugarCrop_BorneoCstN,2010,OC_AWB,2.2109e-06
Africa_Western,Corn,Corn_VoltaR,Corn_VoltaR,2010,OC_AWB,3.0491e-05
Africa_Western,FiberCrop,FiberCrop_VoltaR,FiberCrop_VoltaR,2010,OC_AWB,5.51734e-05
Africa_Western,MiscCrop,MiscCrop_VoltaR,MiscCrop_VoltaR,2010,OC_AWB,9.6955e-06
Africa_Western,OilCrop,OilCrop_VoltaR,OilCrop_VoltaR,2010,OC_AWB,5.60766e-05
Africa_Western,OtherGrain,OtherGrain_VoltaR,OtherGrain_VoltaR,2010,OC_AWB,4.38432e-05
Africa_Western,PalmFruit,PalmFruit_VoltaR,PalmFruit_VoltaR,2010,OC_AWB,2.84403e-05
Africa_Western,Rice,Rice_VoltaR,Rice_VoltaR,2010,OC_AWB,5.02425e-05
Africa_Western,Root_Tuber,Root_Tuber_VoltaR,Root_Tuber_VoltaR,2010,OC_AWB,2.30287e-05
Africa_Western,SugarCrop,SugarCrop_VoltaR,SugarCrop_VoltaR,2010,OC_AWB,4.4567e-06
Brazil,Corn,Corn_SAmerCstNE,Corn_SAmerCstNE,2010,OC_AWB,6.98067e-05
South America_Northern,Corn,Corn_SAmerCstNE,Corn_SAmerCstNE,2010,OC_AWB,0.0004078287
South America_Northern,FiberCrop,FiberCrop_SAmerCstNE,FiberCrop_SAmerCstNE,2010,OC_AWB,0.0007379661
Brazil,MiscCrop,MiscCrop_SAmerCstNE,MiscCrop_SAmerCstNE,2010,OC_AWB,1.10814e-05
South America_Northern,MiscCrop,MiscCrop_SAmerCstNE,MiscCrop_SAmerCstNE,2010,OC_AWB,7.84183e-05
Brazil,OilCrop,OilCrop_SAmerCstNE,OilCrop_SAmerCstNE,2010,OC_AWB,0.0001114967
South America_Northern,OilCrop,OilCrop_SAmerCstNE,OilCrop_SAmerCstNE,2010,OC_AWB,0.000972612
Brazil,OtherGrain,OtherGrain_SAmerCstNE,OtherGrain_SAmerCstNE,2010,OC_AWB,8.6748e-05
South America_Northern,OtherGrain,OtherGrain_SAmerCstNE,OtherGrain_SAmerCstNE,2010,OC_AWB,0.000585317
Brazil,PalmFruit,PalmFruit_SAmerCstNE,PalmFruit_SAmerCstNE,2010,OC_AWB,1.98477e-05
South America_Northern,PalmFruit,PalmFruit_SAmerCstNE,PalmFruit_SAmerCstNE,2010,OC_AWB,0.0002037373
Brazil,Rice,Rice_SAmerCstNE,Rice_SAmerCstNE,2010,OC_AWB,0.0001150262
South America_Northern,Rice,Rice_SAmerCstNE,Rice_SAmerCstNE,2010,OC_AWB,0.0006720126
Brazil,Root_Tuber,Root_Tuber_SAmerCstNE,Root_Tuber_SAmerCstNE,2010,OC_AWB,7.08825e-05
South America_Northern,Root_Tuber,Root_Tuber_SAmerCstNE,Root_Tuber_SAmerCstNE,2010,OC_AWB,0.0002438251
Brazil,SugarCrop,SugarCrop_SAmerCstNE,SugarCrop_SAmerCstNE,2010,OC_AWB,1.01994e-05
South America_Northern,SugarCrop,SugarCrop_SAmerCstNE,SugarCrop_SAmerCstNE,2010,OC_AWB,5.96906e-05
South America_Northern,Wheat,Wheat_SAmerCstNE,Wheat_SAmerCstNE,2010,OC_AWB,0.0007276823
Africa_Southern,Corn,Corn_GuineaGulf,Corn_GuineaGulf,2010,OC_AWB,5.0437e-06
Africa_Western,Corn,Corn_GuineaGulf,Corn_GuineaGulf,2010,OC_AWB,3.0491e-05
Africa_Southern,FiberCrop,FiberCrop_GuineaGulf,FiberCrop_GuineaGulf,2010,OC_AWB,9.1267e-06
Africa_Western,FiberCrop,FiberCrop_GuineaGulf,FiberCrop_GuineaGulf,2010,OC_AWB,5.51734e-05
Africa_Southern,MiscCrop,MiscCrop_GuineaGulf,MiscCrop_GuineaGulf,2010,OC_AWB,2.3564e-06
Africa_Western,MiscCrop,MiscCrop_GuineaGulf,MiscCrop_GuineaGulf,2010,OC_AWB,9.6955e-06
Africa_Southern,OilCrop,OilCrop_GuineaGulf,OilCrop_GuineaGulf,2010,OC_AWB,1.08438e-05
Africa_Western,OilCrop,OilCrop_GuineaGulf,OilCrop_GuineaGulf,2010,OC_AWB,5.60766e-05
Africa_Southern,OtherGrain,OtherGrain_GuineaGulf,OtherGrain_GuineaGulf,2010,OC_AWB,6.9944e-06
Africa_Western,OtherGrain,OtherGrain_GuineaGulf,OtherGrain_GuineaGulf,2010,OC_AWB,4.38432e-05
Africa_Southern,PalmFruit,PalmFruit_GuineaGulf,PalmFruit_GuineaGulf,2010,OC_AWB,1.4424e-06
Africa_Western,PalmFruit,PalmFruit_GuineaGulf,PalmFruit_GuineaGulf,2010,OC_AWB,2.84403e-05
Africa_Southern,Rice,Rice_GuineaGulf,Rice_GuineaGulf,2010,OC_AWB,8.311e-06
Africa_Western,Rice,Rice_GuineaGulf,Rice_GuineaGulf,2010,OC_AWB,5.02425e-05
Africa_Southern,Root_Tuber,Root_Tuber_GuineaGulf,Root_Tuber_GuineaGulf,2010,OC_AWB,4.4715e-06
Africa_Western,Root_Tuber,Root_Tuber_GuineaGulf,Root_Tuber_GuineaGulf,2010,OC_AWB,2.30287e-05
Africa_Southern,SugarCrop,SugarCrop_GuineaGulf,SugarCrop_GuineaGulf,2010,OC_AWB,7.369e-07
Africa_Western,SugarCrop,SugarCrop_GuineaGulf,SugarCrop_GuineaGulf,2010,OC_AWB,4.4567e-06
Africa_Southern,Wheat,Wheat_GuineaGulf,Wheat_GuineaGulf,2010,OC_AWB,8.9995e-06
Africa_Western,Wheat,Wheat_GuineaGulf,Wheat_GuineaGulf,2010,OC_AWB,5.44046e-05
Indonesia,Corn,Corn_Sumatra,Corn_Sumatra,2010,OC_AWB,0.0003427677
Indonesia,FiberCrop,FiberCrop_Sumatra,FiberCrop_Sumatra,2010,OC_AWB,0.0006202382
Indonesia,MiscCrop,MiscCrop_Sumatra,MiscCrop_Sumatra,2010,OC_AWB,7.84659e-05
Indonesia,OilCrop,OilCrop_Sumatra,OilCrop_Sumatra,2010,OC_AWB,0.0005763869
Indonesia,PalmFruit,PalmFruit_Sumatra,PalmFruit_Sumatra,2010,OC_AWB,0.0002673518
Indonesia,Rice,Rice_Sumatra,Rice_Sumatra,2010,OC_AWB,0.0005648063
Indonesia,Root_Tuber,Root_Tuber_Sumatra,Root_Tuber_Sumatra,2010,OC_AWB,0.0003392215
Indonesia,SugarCrop,SugarCrop_Sumatra,SugarCrop_Sumatra,2010,OC_AWB,5.00813e-05
Indonesia,Corn,Corn_Sulawesi,Corn_Sulawesi,2010,OC_AWB,0.0003427677
Indonesia,FiberCrop,FiberCrop_Sulawesi,FiberCrop_Sulawesi,2010,OC_AWB,0.0006202382
Indonesia,MiscCrop,MiscCrop_Sulawesi,MiscCrop_Sulawesi,2010,OC_AWB,7.84659e-05
Indonesia,OilCrop,OilCrop_Sulawesi,OilCrop_Sulawesi,2010,OC_AWB,0.0005763869
Indonesia,PalmFruit,PalmFruit_Sulawesi,PalmFruit_Sulawesi,2010,OC_AWB,0.0002673518
Indonesia,Rice,Rice_Sulawesi,Rice_Sulawesi,2010,OC_AWB,0.0005648063
Indonesia,Root_Tuber,Root_Tuber_Sulawesi,Root_Tuber_Sulawesi,2010,OC_AWB,0.0003392215
Indonesia,SugarCrop,SugarCrop_Sulawesi,SugarCrop_Sulawesi,2010,OC_AWB,5.00813e-05
Indonesia,Corn,Corn_Kalimantan,Corn_Kalimantan,2010,OC_AWB,0.0003427677
Southeast Asia,Corn,Corn_Kalimantan,Corn_Kalimantan,2010,OC_AWB,1.51319e-05
Indonesia,FiberCrop,FiberCrop_Kalimantan,FiberCrop_Kalimantan,2010,OC_AWB,0.0006202382
Indonesia,MiscCrop,MiscCrop_Kalimantan,MiscCrop_Kalimantan,2010,OC_AWB,7.84659e-05
Southeast Asia,MiscCrop,MiscCrop_Kalimantan,MiscCrop_Kalimantan,2010,OC_AWB,4.2458e-06
Indonesia,OilCrop,OilCrop_Kalimantan,OilCrop_Kalimantan,2010,OC_AWB,0.0005763869
Southeast Asia,OilCrop,OilCrop_Kalimantan,OilCrop_Kalimantan,2010,OC_AWB,3.2736e-05
Indonesia,PalmFruit,PalmFruit_Kalimantan,PalmFruit_Kalimantan,2010,OC_AWB,0.0002673518
Southeast Asia,PalmFruit,PalmFruit_Kalimantan,PalmFruit_Kalimantan,2010,OC_AWB,1.14887e-05
Indonesia,Rice,Rice_Kalimantan,Rice_Kalimantan,2010,OC_AWB,0.0005648063
Southeast Asia,Rice,Rice_Kalimantan,Rice_Kalimantan,2010,OC_AWB,2.4934e-05
Indonesia,Root_Tuber,Root_Tuber_Kalimantan,Root_Tuber_Kalimantan,2010,OC_AWB,0.0003392215
Southeast Asia,Root_Tuber,Root_Tuber_Kalimantan,Root_Tuber_Kalimantan,2010,OC_AWB,1.4818e-05
Indonesia,SugarCrop,SugarCrop_Kalimantan,SugarCrop_Kalimantan,2010,OC_AWB,5.00813e-05
Southeast Asia,SugarCrop,SugarCrop_Kalimantan,SugarCrop_Kalimantan,2010,OC_AWB,2.2109e-06
South America_Northern,Corn,Corn_MagdalenaR,Corn_MagdalenaR,2010,OC_AWB,0.0004078287
Colombia,Corn,Corn_MagdalenaR,Corn_MagdalenaR,2010,OC_AWB,0.0005400393
South America_Northern,FiberCrop,FiberCrop_MagdalenaR,FiberCrop_MagdalenaR,2010,OC_AWB,0.0007379661
Colombia,FiberCrop,FiberCrop_MagdalenaR,FiberCrop_MagdalenaR,2010,OC_AWB,0.0009772012
South America_Northern,MiscCrop,MiscCrop_MagdalenaR,MiscCrop_MagdalenaR,2010,OC_AWB,7.84183e-05
Colombia,MiscCrop,MiscCrop_MagdalenaR,MiscCrop_MagdalenaR,2010,OC_AWB,0.0001800773
South America_Northern,OilCrop,OilCrop_MagdalenaR,OilCrop_MagdalenaR,2010,OC_AWB,0.000972612
Colombia,OilCrop,OilCrop_MagdalenaR,OilCrop_MagdalenaR,2010,OC_AWB,0.0008883035
South America_Northern,OtherGrain,OtherGrain_MagdalenaR,OtherGrain_MagdalenaR,2010,OC_AWB,0.000585317
Colombia,OtherGrain,OtherGrain_MagdalenaR,OtherGrain_MagdalenaR,2010,OC_AWB,0.0006835354
South America_Northern,PalmFruit,PalmFruit_MagdalenaR,PalmFruit_MagdalenaR,2010,OC_AWB,0.0002037373
Colombia,PalmFruit,PalmFruit_MagdalenaR,PalmFruit_MagdalenaR,2010,OC_AWB,0.0005164567
South America_Northern,Rice,Rice_MagdalenaR,Rice_MagdalenaR,2010,OC_AWB,0.0006720126
Colombia,Rice,Rice_MagdalenaR,Rice_MagdalenaR,2010,OC_AWB,0.0008898668
South America_Northern,Root_Tuber,Root_Tuber_MagdalenaR,Root_Tuber_MagdalenaR,2010,OC_AWB,0.0002438251
Colombia,Root_Tuber,Root_Tuber_MagdalenaR,Root_Tuber_MagdalenaR,2010,OC_AWB,0.0003432711
South America_Northern,SugarCrop,SugarCrop_MagdalenaR,SugarCrop_MagdalenaR,2010,OC_AWB,5.96906e-05
Colombia,SugarCrop,SugarCrop_MagdalenaR,SugarCrop_MagdalenaR,2010,OC_AWB,7.89706e-05
Colombia,Wheat,Wheat_MagdalenaR,Wheat_MagdalenaR,2010,OC_AWB,0.0009635836
Indonesia,Corn,Corn_IrianJaya,Corn_IrianJaya,2010,OC_AWB,0.0003427677
Southeast Asia,Corn,Corn_IrianJaya,Corn_IrianJaya,2010,OC_AWB,1.51319e-05
Indonesia,FiberCrop,FiberCrop_IrianJaya,FiberCrop_IrianJaya,2010,OC_AWB,0.0006202382
Indonesia,MiscCrop,MiscCrop_IrianJaya,MiscCrop_IrianJaya,2010,OC_AWB,7.84659e-05
Southeast Asia,MiscCrop,MiscCrop_IrianJaya,MiscCrop_IrianJaya,2010,OC_AWB,4.2458e-06
Indonesia,OilCrop,OilCrop_IrianJaya,OilCrop_IrianJaya,2010,OC_AWB,0.0005763869
Southeast Asia,OilCrop,OilCrop_IrianJaya,OilCrop_IrianJaya,2010,OC_AWB,3.2736e-05
Southeast Asia,OtherGrain,OtherGrain_IrianJaya,OtherGrain_IrianJaya,2010,OC_AWB,2.07188e-05
Indonesia,PalmFruit,PalmFruit_IrianJaya,PalmFruit_IrianJaya,2010,OC_AWB,0.0002673518
Southeast Asia,PalmFruit,PalmFruit_IrianJaya,PalmFruit_IrianJaya,2010,OC_AWB,1.14887e-05
Indonesia,Rice,Rice_IrianJaya,Rice_IrianJaya,2010,OC_AWB,0.0005648063
Southeast Asia,Rice,Rice_IrianJaya,Rice_IrianJaya,2010,OC_AWB,2.4934e-05
Indonesia,Root_Tuber,Root_Tuber_IrianJaya,Root_Tuber_IrianJaya,2010,OC_AWB,0.0003392215
Southeast Asia,Root_Tuber,Root_Tuber_IrianJaya,Root_Tuber_IrianJaya,2010,OC_AWB,1.4818e-05
Indonesia,SugarCrop,SugarCrop_IrianJaya,SugarCrop_IrianJaya,2010,OC_AWB,5.00813e-05
Southeast Asia,SugarCrop,SugarCrop_IrianJaya,SugarCrop_IrianJaya,2010,OC_AWB,2.2109e-06
Brazil,Corn,Corn_AmazonR,Corn_AmazonR,2010,OC_AWB,6.98067e-05
South America_Northern,Corn,Corn_AmazonR,Corn_AmazonR,2010,OC_AWB,0.0004078287
South America_Southern,Corn,Corn_AmazonR,Corn_AmazonR,2010,OC_AWB,8.89749e-05
Colombia,Corn,Corn_AmazonR,Corn_AmazonR,2010,OC_AWB,0.0005400393
Brazil,FiberCrop,FiberCrop_AmazonR,FiberCrop_AmazonR,2010,OC_AWB,0.0001263152
South America_Northern,FiberCrop,FiberCrop_AmazonR,FiberCrop_AmazonR,2010,OC_AWB,0.0007379661
South America_Southern,FiberCrop,FiberCrop_AmazonR,FiberCrop_AmazonR,2010,OC_AWB,0.0001610001
Colombia,FiberCrop,FiberCrop_AmazonR,FiberCrop_AmazonR,2010,OC_AWB,0.0009772012
South America_Southern,FodderGrass,FodderGrass_AmazonR,FodderGrass_AmazonR,2010,OC_AWB,0
South America_Southern,FodderHerb,FodderHerb_AmazonR,FodderHerb_AmazonR,2010,OC_AWB,0
Brazil,MiscCrop,MiscCrop_AmazonR,MiscCrop_AmazonR,2010,OC_AWB,1.10814e-05
South America_Northern,MiscCrop,MiscCrop_AmazonR,MiscCrop_AmazonR,2010,OC_AWB,7.84183e-05
South America_Southern,MiscCrop,MiscCrop_AmazonR,MiscCrop_AmazonR,2010,OC_AWB,2.11296e-05
Colombia,MiscCrop,MiscCrop_AmazonR,MiscCrop_AmazonR,2010,OC_AWB,0.0001800773
Brazil,OilCrop,OilCrop_AmazonR,OilCrop_AmazonR,2010,OC_AWB,0.0001114967
South America_Northern,OilCrop,OilCrop_AmazonR,OilCrop_AmazonR,2010,OC_AWB,0.000972612
South America_Southern,OilCrop,OilCrop_AmazonR,OilCrop_AmazonR,2010,OC_AWB,0.0001448334
Colombia,OilCrop,OilCrop_AmazonR,OilCrop_AmazonR,2010,OC_AWB,0.0008883035
Brazil,OtherGrain,OtherGrain_AmazonR,OtherGrain_AmazonR,2010,OC_AWB,8.6748e-05
South America_Southern,OtherGrain,OtherGrain_AmazonR,OtherGrain_AmazonR,2010,OC_AWB,7.9453e-05
Colombia,OtherGrain,OtherGrain_AmazonR,OtherGrain_AmazonR,2010,OC_AWB,0.0006835354
Brazil,PalmFruit,PalmFruit_AmazonR,PalmFruit_AmazonR,2010,OC_AWB,1.98477e-05
South America_Northern,PalmFruit,PalmFruit_AmazonR,PalmFruit_AmazonR,2010,OC_AWB,0.0002037373
South America_Southern,PalmFruit,PalmFruit_AmazonR,PalmFruit_AmazonR,2010,OC_AWB,8.65628e-05
Colombia,PalmFruit,PalmFruit_AmazonR,PalmFruit_AmazonR,2010,OC_AWB,0.0005164567
Brazil,Rice,Rice_AmazonR,Rice_AmazonR,2010,OC_AWB,0.0001150262
South America_Northern,Rice,Rice_AmazonR,Rice_AmazonR,2010,OC_AWB,0.0006720126
South America_Southern,Rice,Rice_AmazonR,Rice_AmazonR,2010,OC_AWB,0.0001466112
Colombia,Rice,Rice_AmazonR,Rice_AmazonR,2010,OC_AWB,0.0008898668
